Order_Date,Region,Category,Segment,Quantity,Sales,Profit
2022-03-19,South,Food & Beverage,Consumer,6,168.69,23.12
2022-03-19,North,Electronics,Corporate,5,1697.16,251.49
2022-03-19,South,Electronics,Corporate,6,2500.19,346.4
2022-03-19,East,Office Supplies,Consumer,5,230.63,81.67
2022-03-19,West,Furniture,Consumer,2,989.9,279.28
2022-03-19,North,Electronics,Corporate,2,798.05,118.17
2022-03-19,South,Clothing,Corporate,2,145.29,43.79
2022-03-20,West,Clothing,Consumer,4,300.09,112.82
2022-03-20,East,Office Supplies,Consumer,3,140.18,40.75
2022-03-20,South,Electronics,Corporate,3,1199.88,263.42
2022-03-20,West,Furniture,Consumer,5,3096.7,777.96
2022-03-20,West,Clothing,Corporate,4,309.02,119.85
2022-03-21,South,Electronics,Consumer,1,427.24,62.53
2022-03-21,East,Electronics,Consumer,3,1139.96,155.04
2022-03-21,East,Electronics,Consumer,7,2972.29,539.1
2022-03-22,West,Electronics,Consumer,5,1688.8,378.98
2022-03-22,South,Furniture,Corporate,2,1119.65,260.33
2022-03-22,South,Furniture,Home Office,7,4176.84,1157.48
2022-03-22,South,Clothing,Corporate,1,67.16,30.38
2022-03-22,North,Furniture,Consumer,5,2788.82,627.65
2022-03-22,North,Food & Beverage,Home Office,5,158.65,27.9
2022-03-22,South,Office Supplies,Home Office,3,154.0,41.25
2022-03-22,South,Food & Beverage,Consumer,7,183.88,32.96
2022-03-22,North,Clothing,Corporate,5,341.01,119.54
2022-03-23,South,Furniture,Consumer,6,2923.67,512.17
2022-03-23,North,Furniture,Home Office,2,1209.73,316.3
2022-03-23,East,Clothing,Home Office,1,68.23,20.3
2022-03-23,South,Electronics,Consumer,7,2358.41,519.43
2022-03-24,South,Office Supplies,Consumer,3,158.63,40.39
2022-03-24,South,Office Supplies,Corporate,1,45.89,12.56
2022-03-24,South,Electronics,Consumer,5,1873.74,382.18
2022-03-24,South,Office Supplies,Consumer,5,256.43,81.81
2022-03-24,South,Electronics,Consumer,6,2078.45,461.86
2022-03-24,North,Furniture,Corporate,3,1489.0,331.36
2022-03-24,East,Clothing,Consumer,6,492.9,184.55
2022-03-25,South,Electronics,Corporate,7,2378.37,455.24
2022-03-25,North,Office Supplies,Consumer,2,96.37,20.74
2022-03-25,East,Clothing,Consumer,1,81.77,33.37
2022-03-25,East,Clothing,Consumer,5,350.15,150.91
2022-03-25,North,Furniture,Consumer,1,577.6,142.11
2022-03-25,East,Office Supplies,Home Office,1,47.8,12.05
2022-03-25,East,Office Supplies,Consumer,2,93.27,25.87
2022-03-26,North,Furniture,Consumer,6,3212.58,571.8
2022-03-26,East,Food & Beverage,Corporate,1,26.11,3.62
2022-03-26,West,Food & Beverage,Home Office,3,77.48,11.25
2022-03-27,South,Clothing,Consumer,2,150.26,52.09
2022-03-27,North,Food & Beverage,Consumer,7,180.7,28.42
2022-03-27,South,Furniture,Corporate,5,2566.37,624.72
2022-03-27,East,Clothing,Corporate,4,307.46,86.3
2022-03-27,North,Food & Beverage,Consumer,2,67.03,11.62
2022-03-27,East,Furniture,Home Office,5,2720.7,691.31
2022-03-28,West,Food & Beverage,Corporate,3,80.98,9.06
2022-03-28,East,Food & Beverage,Consumer,7,218.44,38.59
2022-03-28,North,Electronics,Consumer,6,2457.45,369.37
2022-03-28,South,Food & Beverage,Consumer,6,163.6,25.94
2022-03-28,North,Office Supplies,Home Office,4,188.39,68.05
2022-03-28,East,Furniture,Corporate,4,1919.43,350.63
2022-03-29,South,Office Supplies,Consumer,5,260.82,88.14
2022-03-29,North,Office Supplies,Consumer,3,163.91,41.12
2022-03-29,East,Office Supplies,Home Office,5,235.18,68.66
2022-03-29,South,Office Supplies,Consumer,4,212.43,71.94
2022-03-29,South,Food & Beverage,Corporate,3,76.16,8.11
2022-03-29,West,Electronics,Corporate,7,2930.49,565.32
2022-03-29,East,Office Supplies,Home Office,2,91.93,19.09
2022-03-29,East,Clothing,Consumer,2,127.11,46.59
2022-03-29,East,Clothing,Home Office,7,516.74,195.3
2022-03-30,West,Food & Beverage,Corporate,1,30.91,5.96
2022-03-30,North,Clothing,Corporate,7,512.5,144.87
2022-03-30,East,Furniture,Corporate,5,3025.01,490.05
2022-03-30,East,Electronics,Corporate,3,1121.69,196.44
2022-03-30,East,Clothing,Corporate,2,138.01,38.27
2022-03-30,East,Furniture,Home Office,2,1143.4,190.41
2022-03-30,East,Food & Beverage,Consumer,2,51.86,8.28
2022-03-30,West,Clothing,Consumer,5,406.26,157.84
2022-03-30,South,Electronics,Home Office,4,1387.59,278.42
2022-03-30,East,Electronics,Consumer,7,2873.94,401.83
2022-03-30,South,Office Supplies,Home Office,1,49.8,17.22
2022-03-31,West,Food & Beverage,Consumer,4,134.94,23.39
2022-03-31,West,Food & Beverage,Consumer,3,84.01,11.08
2022-03-31,North,Food & Beverage,Home Office,4,113.04,18.73
2022-03-31,North,Office Supplies,Consumer,4,169.05,42.87
2022-03-31,West,Furniture,Home Office,3,1625.67,422.84
2022-03-31,North,Furniture,Corporate,6,3010.39,464.85
2022-04-01,North,Electronics,Corporate,3,1298.23,256.7
2022-04-01,North,Office Supplies,Home Office,1,53.37,10.6
2022-04-01,South,Office Supplies,Corporate,7,335.87,104.6
2022-04-01,East,Electronics,Home Office,2,668.97,134.76
2022-04-01,South,Office Supplies,Home Office,1,42.55,12.4
2022-04-01,East,Furniture,Home Office,6,2923.95,663.59
2022-04-01,South,Clothing,Consumer,6,469.39,131.29
2022-04-02,West,Clothing,Consumer,3,233.43,96.21
2022-04-02,North,Electronics,Consumer,7,2409.83,531.13
2022-04-02,North,Food & Beverage,Consumer,7,211.84,23.26
2022-04-02,South,Electronics,Consumer,1,382.18,56.39
2022-04-02,North,Furniture,Home Office,7,3470.17,629.47
2022-04-02,North,Clothing,Corporate,5,348.98,141.24
2022-04-02,North,Furniture,Corporate,7,3809.38,1089.26
2022-04-02,East,Office Supplies,Corporate,2,84.73,17.04
2022-04-02,North,Electronics,Corporate,4,1580.93,279.16
2022-04-03,South,Food & Beverage,Corporate,6,197.65,24.12
2022-04-03,West,Food & Beverage,Consumer,2,56.69,9.78
2022-04-03,North,Electronics,Consumer,2,789.87,147.79
2022-04-03,West,Furniture,Consumer,5,2895.12,646.38
2022-04-03,East,Clothing,Consumer,1,66.77,20.48
2022-04-03,North,Food & Beverage,Corporate,6,185.18,24.74
2022-04-03,West,Office Supplies,Home Office,4,179.08,62.57
2022-04-03,South,Office Supplies,Consumer,1,49.77,14.96
2022-04-03,West,Furniture,Consumer,6,2764.24,587.26
2022-04-04,North,Food & Beverage,Consumer,7,233.19,33.86
2022-04-04,South,Furniture,Consumer,6,3307.99,837.44
2022-04-04,East,Furniture,Consumer,5,2325.16,647.05
2022-04-04,East,Clothing,Consumer,5,324.18,128.24
2022-04-04,West,Furniture,Home Office,7,3454.27,668.23
2022-04-04,North,Electronics,Corporate,3,1068.56,184.26
2022-04-04,West,Office Supplies,Corporate,1,41.37,12.85
2022-04-05,North,Food & Beverage,Corporate,5,159.65,24.9
2022-04-05,East,Clothing,Consumer,2,132.54,32.77
2022-04-05,West,Office Supplies,Corporate,2,95.35,26.12
2022-04-05,North,Office Supplies,Corporate,5,202.75,60.0
2022-04-05,East,Food & Beverage,Corporate,3,88.22,10.08
2022-04-05,North,Clothing,Corporate,5,322.89,107.83
2022-04-05,East,Furniture,Consumer,7,3278.15,554.9
2022-04-06,North,Furniture,Consumer,5,2805.67,460.38
2022-04-06,West,Electronics,Consumer,2,666.67,144.09
2022-04-06,South,Office Supplies,Home Office,6,252.23,55.35
2022-04-06,East,Office Supplies,Consumer,1,43.34,9.98
2022-04-07,South,Furniture,Consumer,5,2458.43,459.65
2022-04-07,East,Furniture,Home Office,1,588.03,156.13
2022-04-08,East,Clothing,Consumer,4,292.15,129.26
2022-04-08,North,Office Supplies,Consumer,7,299.53,64.04
2022-04-08,South,Office Supplies,Corporate,6,258.63,60.12
2022-04-08,North,Clothing,Consumer,6,372.75,108.55
2022-04-09,West,Food & Beverage,Home Office,2,54.38,7.11
2022-04-09,North,Furniture,Consumer,5,2533.92,634.89
2022-04-09,West,Office Supplies,Corporate,6,279.55,94.46
2022-04-09,South,Food & Beverage,Corporate,6,159.75,28.91
2022-04-09,South,Electronics,Consumer,4,1347.27,298.43
2022-04-09,East,Furniture,Consumer,1,548.46,107.94
2022-04-10,South,Clothing,Consumer,2,118.09,43.9
2022-04-10,East,Electronics,Consumer,3,1246.27,181.42
2022-04-10,East,Office Supplies,Consumer,7,313.25,69.83
2022-04-10,North,Electronics,Corporate,2,642.64,108.26
2022-04-10,North,Electronics,Consumer,3,1135.23,163.03
2022-04-11,North,Furniture,Home Office,2,1161.07,211.56
2022-04-11,South,Clothing,Consumer,5,366.88,162.83
2022-04-11,East,Clothing,Consumer,2,140.87,46.28
2022-04-11,West,Furniture,Consumer,3,1640.88,311.5
2022-04-12,North,Office Supplies,Consumer,2,80.12,21.76
2022-04-12,South,Food & Beverage,Consumer,7,182.2,31.47
2022-04-12,North,Food & Beverage,Corporate,5,135.41,19.03
2022-04-12,South,Clothing,Consumer,5,373.31,151.05
2022-04-12,North,Food & Beverage,Corporate,7,191.17,27.1
2022-04-12,East,Office Supplies,Home Office,6,264.71,82.89
2022-04-12,North,Office Supplies,Consumer,4,204.04,50.18
2022-04-13,East,Office Supplies,Consumer,4,169.28,35.49
2022-04-13,West,Furniture,Corporate,4,2338.0,605.04
2022-04-13,East,Electronics,Corporate,7,2384.32,420.86
2022-04-13,East,Food & Beverage,Consumer,2,53.92,8.4
2022-04-13,West,Office Supplies,Consumer,1,40.39,8.59
2022-04-13,East,Furniture,Consumer,1,571.1,162.73
2022-04-13,North,Food & Beverage,Corporate,7,184.1,33.67
2022-04-13,North,Furniture,Consumer,2,1075.91,285.97
2022-04-14,East,Electronics,Corporate,1,378.93,58.02
2022-04-14,East,Office Supplies,Corporate,4,192.14,41.32
2022-04-14,West,Furniture,Corporate,4,1935.66,416.99
2022-04-14,North,Electronics,Consumer,4,1442.02,302.77
2022-04-14,East,Food & Beverage,Consumer,3,88.33,15.68
2022-04-14,South,Food & Beverage,Corporate,4,115.42,17.32
2022-04-14,North,Office Supplies,Corporate,6,296.27,101.02
2022-04-14,North,Food & Beverage,Home Office,6,171.17,28.72
2022-04-14,West,Electronics,Consumer,5,1909.56,435.68
2022-04-15,North,Clothing,Home Office,5,352.18,130.18
2022-04-16,South,Food & Beverage,Home Office,6,189.91,31.05
2022-04-16,North,Food & Beverage,Corporate,3,79.27,14.68
2022-04-16,North,Clothing,Consumer,3,181.11,47.87
2022-04-16,West,Office Supplies,Home Office,3,151.13,43.66
2022-04-17,North,Clothing,Corporate,2,117.0,50.56
2022-04-17,South,Furniture,Consumer,1,489.73,118.89
2022-04-17,East,Office Supplies,Corporate,1,46.62,10.14
2022-04-17,East,Food & Beverage,Corporate,4,120.63,22.14
2022-04-17,South,Clothing,Corporate,5,353.83,143.72
2022-04-17,South,Office Supplies,Corporate,3,122.26,26.54
2022-04-17,West,Clothing,Consumer,3,188.34,76.66
2022-04-18,North,Clothing,Consumer,3,187.32,61.6
2022-04-18,East,Electronics,Corporate,1,408.65,75.53
2022-04-18,North,Clothing,Home Office,4,243.18,95.42
2022-04-18,East,Clothing,Home Office,5,286.98,89.34
2022-04-18,North,Electronics,Home Office,6,2036.42,405.19
2022-04-19,East,Electronics,Consumer,6,2116.14,284.17
2022-04-19,North,Clothing,Corporate,1,58.91,15.84
2022-04-19,West,Office Supplies,Consumer,1,43.39,11.33
2022-04-19,East,Food & Beverage,Consumer,7,189.85,32.42
2022-04-19,North,Electronics,Consumer,2,661.72,120.91
2022-04-19,North,Clothing,Consumer,1,60.03,23.22
2022-04-20,South,Office Supplies,Corporate,5,205.51,50.48
2022-04-20,South,Clothing,Corporate,6,357.24,100.43
2022-04-20,West,Clothing,Consumer,3,191.99,71.81
2022-04-20,South,Furniture,Consumer,1,548.4,90.26
2022-04-21,East,Clothing,Corporate,7,533.31,131.84
2022-04-21,West,Furniture,Home Office,6,3090.22,615.34
2022-04-21,West,Food & Beverage,Home Office,1,28.19,3.85
2022-04-21,East,Office Supplies,Consumer,2,91.07,31.66
2022-04-21,South,Office Supplies,Home Office,4,152.9,51.04
2022-04-21,West,Furniture,Consumer,2,1084.35,246.38
2022-04-21,West,Furniture,Corporate,1,425.0,79.33
2022-04-21,West,Food & Beverage,Consumer,3,86.03,13.46
2022-04-21,North,Office Supplies,Corporate,2,82.69,27.84
2022-04-22,North,Furniture,Consumer,7,3571.62,731.59
2022-04-22,West,Office Supplies,Consumer,7,280.11,77.23
2022-04-22,North,Clothing,Consumer,7,465.45,211.25
2022-04-23,South,Furniture,Home Office,6,2922.57,624.28
2022-04-23,West,Electronics,Consumer,2,756.49,150.92
2022-04-23,North,Clothing,Corporate,5,373.59,102.71
2022-04-23,South,Food & Beverage,Consumer,4,98.88,10.88
2022-04-23,South,Electronics,Consumer,4,1438.34,184.68
2022-04-23,West,Clothing,Home Office,6,422.2,131.4
2022-04-23,South,Office Supplies,Consumer,4,158.69,52.36
2022-04-24,East,Clothing,Consumer,2,145.95,61.22
2022-04-24,North,Electronics,Corporate,3,1200.35,174.69
2022-04-24,East,Furniture,Home Office,4,1921.05,442.5
2022-04-24,West,Clothing,Consumer,6,341.65,133.36
2022-04-24,North,Clothing,Consumer,6,382.17,135.33
2022-04-24,West,Food & Beverage,Corporate,4,125.56,13.31
2022-04-25,East,Clothing,Consumer,6,443.83,141.35
2022-04-25,North,Office Supplies,Consumer,7,288.12,67.34
2022-04-25,North,Clothing,Consumer,2,112.83,44.21
2022-04-25,South,Office Supplies,Corporate,7,277.21,78.23
2022-04-25,North,Electronics,Consumer,5,1958.6,259.67
2022-04-25,East,Furniture,Consumer,2,955.68,261.72
2022-04-26,North,Office Supplies,Consumer,3,135.17,39.0
2022-04-26,South,Office Supplies,Consumer,1,39.46,7.88
2022-04-26,West,Clothing,Corporate,2,135.22,56.08
2022-04-27,East,Furniture,Consumer,5,2501.82,580.01
2022-04-27,North,Electronics,Consumer,7,2584.46,541.31
2022-04-27,East,Furniture,Consumer,4,1865.0,436.11
2022-04-27,South,Electronics,Consumer,2,781.95,100.23
2022-04-27,North,Food & Beverage,Corporate,5,137.8,22.69
2022-04-28,West,Office Supplies,Consumer,5,192.08,65.37
2022-04-28,South,Food & Beverage,Consumer,4,116.08,20.13
2022-04-28,South,Food & Beverage,Consumer,7,164.99,23.05
2022-04-28,South,Office Supplies,Corporate,1,38.59,9.69
2022-04-28,North,Office Supplies,Corporate,5,210.83,63.71
2022-04-28,East,Clothing,Consumer,2,117.9,36.64
2022-04-28,East,Clothing,Consumer,6,352.78,144.47
2022-04-29,South,Clothing,Consumer,4,265.31,92.06
2022-04-29,South,Office Supplies,Home Office,3,139.81,33.83
2022-04-29,West,Furniture,Home Office,5,2290.39,368.98
2022-04-29,East,Clothing,Corporate,3,181.95,47.01
2022-04-29,North,Office Supplies,Consumer,2,75.15,23.35
2022-04-29,North,Clothing,Home Office,4,241.32,98.81
2022-04-29,West,Office Supplies,Corporate,7,262.83,80.08
2022-04-29,East,Clothing,Consumer,7,480.19,165.59
2022-04-29,West,Food & Beverage,Consumer,3,88.62,13.68
2022-04-30,West,Office Supplies,Home Office,7,333.44,105.99
2022-04-30,North,Furniture,Consumer,2,831.57,233.59
2022-04-30,East,Food & Beverage,Consumer,7,173.01,32.83
2022-04-30,North,Office Supplies,Consumer,6,288.29,67.23
2022-04-30,North,Food & Beverage,Corporate,5,134.47,19.45
2022-04-30,West,Office Supplies,Consumer,6,293.77,69.92
2022-04-30,North,Electronics,Corporate,5,1694.29,288.63
2022-04-30,West,Office Supplies,Home Office,2,89.99,19.71
2022-05-01,West,Office Supplies,Home Office,3,110.74,25.5
2022-05-01,South,Electronics,Consumer,3,1149.81,249.67
2022-05-01,East,Office Supplies,Consumer,6,284.48,90.3
2022-05-01,North,Electronics,Consumer,4,1257.9,168.41
2022-05-01,East,Electronics,Corporate,1,366.34,82.47
2022-05-02,South,Electronics,Consumer,7,2601.33,574.28
2022-05-02,East,Clothing,Consumer,2,125.82,56.95
2022-05-02,South,Furniture,Corporate,6,2648.69,596.14
2022-05-02,West,Food & Beverage,Home Office,5,140.84,19.17
2022-05-02,North,Food & Beverage,Home Office,3,68.08,12.69
2022-05-03,South,Electronics,Consumer,3,973.02,168.7
2022-05-03,West,Office Supplies,Corporate,2,74.58,26.56
2022-05-03,North,Furniture,Consumer,6,3002.65,797.05
2022-05-03,West,Clothing,Corporate,3,180.33,44.97
2022-05-03,East,Electronics,Home Office,5,1497.6,216.5
2022-05-04,North,Food & Beverage,Home Office,3,67.46,11.96
2022-05-04,West,Office Supplies,Consumer,7,328.25,116.86
2022-05-04,East,Clothing,Corporate,2,119.15,41.79
2022-05-04,East,Electronics,Corporate,6,1789.87,303.14
2022-05-04,East,Office Supplies,Consumer,7,274.8,97.98
2022-05-05,West,Office Supplies,Corporate,2,74.05,26.72
2022-05-05,South,Office Supplies,Consumer,7,304.96,92.22
2022-05-05,South,Electronics,Home Office,3,1105.19,222.4
2022-05-05,West,Electronics,Consumer,6,2117.03,478.54
2022-05-06,East,Food & Beverage,Consumer,6,155.34,22.92
2022-05-06,South,Furniture,Home Office,7,2993.64,623.97
2022-05-06,North,Furniture,Consumer,2,1003.66,202.31
2022-05-06,North,Electronics,Consumer,6,1884.04,255.65
2022-05-06,West,Furniture,Consumer,4,1667.72,324.56
2022-05-06,West,Office Supplies,Corporate,6,228.57,73.28
2022-05-06,South,Office Supplies,Corporate,5,232.52,74.05
2022-05-06,South,Office Supplies,Consumer,1,46.67,10.05
2022-05-06,North,Clothing,Corporate,7,488.85,124.86
2022-05-06,North,Food & Beverage,Consumer,3,68.64,10.22
2022-05-06,East,Food & Beverage,Corporate,5,118.44,22.21
2022-05-07,South,Office Supplies,Corporate,1,36.02,9.49
2022-05-07,East,Furniture,Corporate,7,3136.83,745.89
2022-05-07,North,Electronics,Consumer,2,606.78,95.58
2022-05-07,East,Office Supplies,Consumer,3,142.36,45.01
2022-05-07,West,Food & Beverage,Consumer,4,118.47,18.15
2022-05-07,East,Furniture,Corporate,5,2134.54,328.98
2022-05-07,North,Electronics,Consumer,5,1746.3,378.29
2022-05-07,East,Food & Beverage,Home Office,6,160.76,27.46
2022-05-07,East,Food & Beverage,Consumer,3,74.33,12.14
2022-05-07,North,Food & Beverage,Consumer,4,114.72,18.39
2022-05-08,South,Office Supplies,Consumer,3,111.88,35.21
2022-05-08,South,Clothing,Consumer,1,62.52,25.14
2022-05-08,West,Furniture,Corporate,3,1317.75,249.04
2022-05-08,East,Food & Beverage,Consumer,2,44.87,7.64
2022-05-08,North,Clothing,Consumer,7,448.4,125.51
2022-05-08,South,Electronics,Home Office,5,1471.16,204.66
2022-05-09,North,Furniture,Corporate,3,1241.49,310.49
2022-05-09,West,Food & Beverage,Consumer,4,103.43,18.83
2022-05-09,East,Office Supplies,Consumer,6,279.91,98.25
2022-05-09,South,Electronics,Corporate,6,1706.42,302.51
2022-05-10,East,Clothing,Consumer,5,310.1,115.97
2022-05-10,North,Electronics,Consumer,4,1160.5,251.19
2022-05-10,North,Clothing,Consumer,1,66.66,17.2
2022-05-11,West,Office Supplies,Corporate,7,281.38,95.05
2022-05-11,North,Electronics,Consumer,4,1290.7,243.14
2022-05-11,East,Office Supplies,Home Office,5,180.19,58.52
2022-05-12,West,Office Supplies,Consumer,2,91.7,27.38
2022-05-12,South,Office Supplies,Consumer,3,135.31,39.23
2022-05-12,South,Food & Beverage,Home Office,4,116.18,16.14
2022-05-12,East,Furniture,Consumer,7,3629.6,834.76
2022-05-12,North,Food & Beverage,Home Office,7,198.82,32.48
2022-05-12,West,Office Supplies,Consumer,6,230.8,53.06
2022-05-12,West,Food & Beverage,Corporate,7,185.2,22.03
2022-05-12,South,Food & Beverage,Consumer,2,57.79,11.25
2022-05-12,South,Office Supplies,Consumer,3,135.14,31.16
2022-05-12,West,Office Supplies,Home Office,7,244.54,49.34
2022-05-12,South,Office Supplies,Consumer,1,35.74,10.24
2022-05-13,South,Electronics,Corporate,3,888.81,188.59
2022-05-13,East,Office Supplies,Consumer,6,227.9,56.33
2022-05-13,West,Furniture,Consumer,4,2089.89,425.9
2022-05-13,West,Clothing,Corporate,5,275.55,122.35
2022-05-13,North,Furniture,Corporate,4,1822.54,312.75
2022-05-13,North,Food & Beverage,Consumer,4,93.36,12.23
2022-05-13,South,Furniture,Consumer,3,1189.25,274.71
2022-05-13,West,Furniture,Corporate,6,2985.94,490.37
2022-05-13,North,Food & Beverage,Corporate,2,57.4,6.7
2022-05-13,East,Clothing,Corporate,7,479.11,189.55
2022-05-14,West,Food & Beverage,Consumer,7,152.11,25.92
2022-05-14,West,Furniture,Home Office,5,1977.39,519.26
2022-05-14,South,Office Supplies,Consumer,2,89.18,27.23
2022-05-14,East,Food & Beverage,Consumer,4,115.54,14.23
2022-05-14,North,Office Supplies,Consumer,2,88.72,17.5
2022-05-14,South,Electronics,Consumer,5,1594.58,244.79
2022-05-14,South,Clothing,Corporate,1,64.72,19.69
2022-05-14,North,Office Supplies,Consumer,1,43.8,9.57
2022-05-15,East,Electronics,Corporate,3,977.64,173.54
2022-05-15,South,Electronics,Home Office,2,642.45,146.54
2022-05-15,North,Food & Beverage,Consumer,6,168.85,21.72
2022-05-15,South,Electronics,Consumer,1,370.69,48.91
2022-05-15,East,Electronics,Consumer,1,316.6,57.35
2022-05-16,West,Clothing,Consumer,1,67.61,16.65
2022-05-16,West,Clothing,Corporate,6,324.59,145.01
2022-05-16,South,Electronics,Consumer,2,632.64,127.06
2022-05-17,East,Electronics,Consumer,6,1801.28,244.58
2022-05-17,East,Furniture,Consumer,3,1215.94,248.97
2022-05-17,South,Food & Beverage,Consumer,4,99.48,17.55
2022-05-17,East,Clothing,Consumer,4,221.05,64.57
2022-05-17,South,Clothing,Consumer,6,325.5,114.8
2022-05-17,West,Clothing,Corporate,3,160.45,58.49
2022-05-17,West,Furniture,Consumer,2,800.09,150.94
2022-05-17,East,Electronics,Consumer,7,2305.8,427.58
